105,-5502.392917045253
106,-5502.306608278457
107,-5502.211969846401
108,-5502.106887073755
109,-5501.989752581385
110,-5501.860474394865
111,-5501.721594311767
112,-5501.57868229284
113,-5501.439222023176
114,-5501.310291138774
115,-5501.1964779978725
116,-5501.099221910723
117,-5501.017499605994
118,-5500.949009132678
119,-5500.89115297751
120,-5500.841593013817
121,-5500.798452469165
122,-5500.760317510613
123,-5500.726157934733
124,-5500.695233160593
125,-5500.667010526534
126,-5500.641101952699
127,-5500.617217349351
128,-5500.595131907845
129,-5500.574664363795
130,-5500.555663092942
131,-5500.537997247979
132,-5500.521551083039
133,-5500.5062203819625
134,-5500.49191025972
135,-5500.478533791013
136,-5500.466011089341
137,-5500.454268619516
138,-5500.443238632465
139,-5500.432858668472
140,-5500.423071105341
141,-5500.413822741896
142,-5500.405064412385
143,-5500.39675062976
144,-5500.388839256392
145,-5500.3812912006515
146,-5500.374070137757
147,-5500.367142252969
148,-5500.360476005584
149,-5500.354041911949
150,-5500.347812346126
151,-5500.341761357028
152,-5500.335864501487
153,-5500.330098692224
154,-5500.324442061042
155,-5500.3188738369145
156,-5500.313374239426
157,-5500.307924388006
158,-5500.3025062277975
159,-5500.297102472873
160,-5500.291696567887
161,-5500.286272669302
162,-5500.280815646883
163,-5500.275311106856
164,-5500.269745436714
165,-5500.264105872617
166,-5500.258380588182
167,-5500.252558804132
168,-5500.246630916209
169,-5500.240588638077
170,-5500.234425154544
171,-5500.228135279104
172,-5500.221715608044
173,-5500.215164662976
174,-5500.208483011835
175,-5500.201673358799
176,-5500.194740593607
177,-5500.187691791437
178,-5500.180536157269
179,-5500.173284910442
180,-5500.165951109193
181,-5500.158549418198
182,-5500.15109582652
183,-5500.143607326022
184,-5500.136101564074
185,-5500.128596485181
186,-5500.121109977106
187,-5500.113659536298
188,-5500.106261965054
189,-5500.098933110625
190,-5500.091687652523
191,-5500.084538941016
192,-5500.077498886776
193,-5500.070577898137
194,-5500.063784861074
195,-5500.057127155065
196,-5500.050610697953
197,-5500.044240012323
198,-5500.038018307145
199,-5500.031947568751
200,-5500.02602865668
201,-5500.020261400794
202,-5500.014644697354
203,-5500.0091766022715
204,-5500.00385442096
205,-5499.9986747943285
206,-5499.993633781069
207,-5499.98872693629
208,-5499.98394938708
209,-5499.979295904939
210,-5499.974760975386
211,-5499.97033886463
212,-5499.96602368338
213,-5499.961809447216
214,-5499.957690133415
215,-5499.953659733831
216,-5499.949712303039
217,-5499.945842002871
218,-5499.9420431395465
219,-5499.9383101975245
220,-5499.9346378669825
221,-5499.931021065881
222,-5499.927454956642
223,-5499.9239349577665
224,-5499.9204567506185
225,-5499.917016281903
226,-5499.913609762308
227,-5499.910233661985
228,-5499.906884703255
229,-5499.903559851712
230,-5499.90025630519
231,-5499.896971482136
232,-5499.893703009524
233,-5499.890448710473
234,-5499.887206591943
235,-5499.883974832843
236,-5499.880751772479
237,-5499.877535899615
238,-5499.8743258419245
239,-5499.871120356045
240,-5499.867918318112
241,-5499.864718714725
242,-5499.861520634349
243,-5499.858323259181
244,-5499.855125857333
245,-5499.8519277755195
246,-5499.848728432079
247,-5499.845527310485
248,-5499.842323953294
249,-5499.839117956489
250,-5499.835908964326
251,-5499.8326966645745
252,-5499.829480784214
253,-5499.826261085462
254,-5499.8230373621755
255,-5499.819809436578
256,-5499.816577156209
257,-5499.813340391163
258,-5499.810099031525
259,-5499.80685298501
260,-5499.8036021747575
261,-5499.800346537428
262,-5499.797086021348
263,-5499.793820584972
264,-5499.7905501953965
265,-5499.787274827202
266,-5499.7839944613615
267,-5499.780709084289
268,-5499.7774186871175
269,-5499.774123265022
270,-5499.770822816667
271,-5499.767517343786
272,-5499.764206850739
273,-5499.760891344224
274,-5499.7575708330505
275,-5499.754245327864
276,-5499.750914840975
277,-5499.747579386181
278,-5499.744238978685
279,-5499.740893634896
280,-5499.73754337241
281,-5499.734188209888
282,-5499.730828166941
283,-5499.727463264151
284,-5499.724093522901
285,-5499.720718965423
286,-5499.717339614701
287,-5499.7139554944
288,-5499.710566628906
289,-5499.7071730432235
290,-5499.7037747629865
291,-5499.700371814376
292,-5499.696964224158
293,-5499.693552019637
294,-5499.690135228591
295,-5499.686713879344
296,-5499.683288000643
297,-5499.6798576217325
298,-5499.67642277227
299,-5499.672983482349
300,-5499.669539782494
301,-5499.666091703621
302,-5499.6626392770295
303,-5499.659182534422
304,-5499.655721507858
305,-5499.652256229802
306,-5499.648786733027
307,-5499.645313050656
308,-5499.6418352162
309,-5499.638353263483
310,-5499.634867226658
311,-5499.631377140221
312,-5499.627883038962
313,-5499.624384958022
314,-5499.620882932818
315,-5499.617376999113
316,-5499.613867192961
317,-5499.610353550694
318,-5499.606836108981
319,-5499.603314904764
320,-5499.59978997529
321,-5499.596261358067
322,-5499.592729090933
323,-5499.589193211962
324,-5499.585653759553
325,-5499.582110772367
326,-5499.578564289349
327,-5499.575014349693
328,-5499.571460992898
329,-5499.567904258721
330,-5499.564344187196
331,-5499.560780818611
332,-5499.557214193538
333,-5499.553644352802
334,-5499.550071337493
335,-5499.546495188962
336,-5499.542915948816
337,-5499.539333658938
338,-5499.535748361443
339,-5499.532160098733
340,-5499.5285689134125
341,-5499.524974848384
342,-5499.52137794678
343,-5499.5177782519995
344,-5499.514175807671
345,-5499.510570657672
346,-5499.506962846134
347,-5499.5033524174105
348,-5499.4997394161455
349,-5499.496123887142
350,-5499.492505875537
351,-5499.488885426618
352,-5499.48526258596
353,-5499.481637399372
354,-5499.478009912865
355,-5499.474380172705
356,-5499.470748225361
357,-5499.467114117576
358,-5499.463477896279
359,-5499.459839608634
360,-5499.456199302025
361,-5499.452557024057
362,-5499.448912822548
363,-5499.445266745575
364,-5499.441618841342
365,-5499.437969158359
366,-5499.434317745301
367,-5499.430664651035
368,-5499.427009924681
369,-5499.423353615537
370,-5499.419695773109
371,-5499.416036447087
372,-5499.412375687401
373,-5499.4087135441305
374,-5499.405050067587
375,-5499.401385308248
376,-5499.397719316801
377,-5499.394052144104
378,-5499.390383841211
379,-5499.38671445935
380,-5499.3830440499405
381,-5499.37937266458
382,-5499.37570035503
383,-5499.372027173222
384,-5499.368353171287
385,-5499.364678401488
386,-5499.361002916275
387,-5499.357326768248
388,-5499.353650010195
389,-5499.349972695019
390,-5499.346294875791
391,-5499.342616605755
392,-5499.338937938281
393,-5499.335258926909
394,-5499.33157962528
395,-5499.3279000872135
396,-5499.324220366655
397,-5499.320540517669
398,-5499.31686059447
399,-5499.313180651387
400,-5499.309500742878
401,-5499.30582092353
402,-5499.302141248021
403,-5499.298461771189
404,-5499.294782547942
405,-5499.2911036333135
406,-5499.287425082434
407,-5499.283746950533
408,-5499.280069292981
409,-5499.27639216516
410,-5499.272715622621
411,-5499.269039720963
412,-5499.265364515866
413,-5499.2616900631
414,-5499.258016418541
415,-5499.254343638068
416,-5499.250671777702
417,-5499.247000893483
418,-5499.243331041522
419,-5499.2396622780125
420,-5499.235994659155
421,-5499.23232824126
422,-5499.228663080607
423,-5499.2249992336065
424,-5499.221336756644
425,-5499.217675706168
426,-5499.214016138641
427,-5499.210358110564
428,-5499.206701678457
429,-5499.203046898871
430,-5499.1993938283385
431,-5499.195742523445
432,-5499.1920930407505
433,-5499.188445436823
434,-5499.184799768264
435,-5499.181156091598
436,-5499.177514463425
437,-5499.173874940262
438,-5499.1702375786335
439,-5499.1666024350525
440,-5499.162969565975
441,-5499.159339027865
442,-5499.1557108771385
443,-5499.152085170147
444,-5499.148461963224
445,-5499.144841312641
446,-5499.141223274634
447,-5499.13760790537
448,-5499.1339952609715
449,-5499.130385397469
450,-5499.126778370843
451,-5499.123174236993
452,-5499.119573051734
453,-5499.115974870828
454,-5499.112379749922
455,-5499.108787744575
456,-5499.10519891027
457,-5499.101613302355
458,-5499.098030976148
459,-5499.09445198675
460,-5499.0908763892285
461,-5499.087304238524
462,-5499.083735589451
463,-5499.080170496675
464,-5499.0766090147645
465,-5499.073051198147
466,-5499.069497101094
467,-5499.065946777763
468,-5499.06240028215
469,-5499.058857668091
470,-5499.055318989285
471,-5499.051784299282
472,-5499.04825365142
473,-5499.0447270989425
474,-5499.04120469486
475,-5499.037686492038
476,-5499.034172543146
477,-5499.030662900702
478,-5499.027157617005
479,-5499.023656744158
480,-5499.020160334127
481,-5499.016668438585
482,-5499.013181109102
483,-5499.009698396956
484,-5499.006220353282
485,-5499.002747028965
486,-5498.999278474659
487,-5498.9958147408215
488,-5498.992355877694
489,-5498.988901935245
490,-5498.985452963278
491,-5498.982009011265
492,-5498.978570128532
493,-5498.975136364111
494,-5498.971707766789
495,-5498.96828438512
496,-5498.964866267387
497,-5498.961453461631
498,-5498.958046015607
499,-5498.954643976836
500,-5498.951247392566
501,-5498.947856309727
502,-5498.944470775053
503,-5498.941090834951
504,-5498.937716535558
505,-5498.934347922723
506,-5498.930985042016
507,-5498.927627938722
508,-5498.924276657825
509,-5498.920931244016
510,-5498.917591741672
511,-5498.9142581949245
512,-5498.910930647536
513,-5498.907609143004
514,-5498.904293724489
515,-5498.900984434881
516,-5498.897681316712
517,-5498.894384412218
518,-5498.891093763324
519,-5498.887809411643
520,-5498.884531398397
521,-5498.881259764592
522,-5498.877994550824
523,-5498.874735797385
524,-5498.871483544235
525,-5498.868237830995
526,-5498.864998696961
527,-5498.861766181091
528,-5498.858540321995
529,-5498.855321157941
530,-5498.8521087268655
531,-5498.84890306634
532,-5498.845704213618
533,-5498.8425122056005
534,-5498.839327078798
535,-5498.836148869425
536,-5498.832977613302
537,-5498.829813345939
538,-5498.826656102439
539,-5498.8235059175895
540,-5498.820362825819
541,-5498.817226861155
542,-5498.814098057326
543,-5498.810976447654
544,-5498.807862065133
545,-5498.804754942348
546,-5498.801655111571
547,-5498.7985626046875
548,-5498.79547745322
549,-5498.792399688334
550,-5498.789329340802
551,-5498.786266441061
552,-5498.783211019167
553,-5498.780163104807
554,-5498.777122727307
555,-5498.774089915608
556,-5498.771064698325
557,-5498.768047103637
558,-5498.765037159422
559,-5498.762034893133
560,-5498.759040331902
561,-5498.756053502433
562,-5498.7530744311325
563,-5498.750103143981
564,-5498.747139666609
565,-5498.744184024281
566,-5498.741236241894
567,-5498.738296343944
568,-5498.735364354632
569,-5498.732440297702
570,-5498.729524196588
571,-5498.726616074339
572,-5498.723715953641
573,-5498.720823856829
574,-5498.717939805808
575,-5498.715063822207
576,-5498.712195927238
577,-5498.709336141748
578,-5498.706484486222
579,-5498.703640980809
580,-5498.70080564527
581,-5498.697978499006
582,-5498.695159561074
583,-5498.69234885016
584,-5498.689546384583
585,-5498.686752182319
586,-5498.683966260997
587,-5498.68118863785
588,-5498.678419329807
589,-5498.675658353397
590,-5498.672905724834
591,-5498.67016145997
592,-5498.667425574286
593,-5498.664698082946
594,-5498.661979000736
595,-5498.65926834211
596,-5498.656566121201
597,-5498.653872351759
598,-5498.651187047188
599,-5498.648510220603
600,-5498.645841884727
601,-5498.643182051974
602,-5498.64053073439
603,-5498.637887943736
604,-5498.635253691378
605,-5498.632627988404
606,-5498.6300108455325
607,-5498.627402273178
608,-5498.624802281395
609,-5498.6222108799675
610,-5498.619628078286
611,-5498.617053885465
612,-5498.614488310283
613,-5498.6119313612035
614,-5498.609383046334
615,-5498.606843373546
616,-5498.604312350296
617,-5498.601789983823
618,-5498.59927628098
619,-5498.596771248345
620,-5498.59427489217
621,-5498.591787218436
622,-5498.589308232768
623,-5498.586837940523
624,-5498.584376346733
625,-5498.581923456153
626,-5498.579479273228
627,-5498.577043802093
628,-5498.574617046615
629,-5498.5721990103475
630,-5498.569789696565
631,-5498.567389108229
632,-5498.5649972480505
633,-5498.562614118423
634,-5498.560239721464
635,-5498.55787405902
636,-5498.555517132623
637,-5498.553168943564
638,-5498.550829492835
639,-5498.548498781169
640,-5498.546176809007
641,-5498.5438635765195
642,-5498.541559083624
643,-5498.5392633299325
644,-5498.536976314835
645,-5498.534698037421
646,-5498.532428496547
647,-5498.530167690772
648,-5498.527915618421
649,-5498.525672277562
650,-5498.523437665966
651,-5498.521211781219
652,-5498.518994620584
653,-5498.516786181117
654,-5498.514586459599
655,-5498.512395452599
656,-5498.510213156381
657,-5498.508039567007
658,-5498.5058746803015
659,-5498.503718491814
660,-5498.501570996888
661,-5498.499432190597
662,-5498.497302067802
663,-5498.4951806231165
664,-5498.4930678509345
665,-5498.490963745401
666,-5498.48886830045
667,-5498.486781509768
668,-5498.484703366808
669,-5498.482633864857
670,-5498.480572996893
671,-5498.478520755735
672,-5498.476477133976
673,-5498.474442123941
674,-5498.472415717791
675,-5498.470397907456
676,-5498.468388684653
677,-5498.4663880408625
678,-5498.464395967406
679,-5498.462412455351
680,-5498.4604374955725
681,-5498.458471078732
682,-5498.456513195312
683,-5498.454563835558
684,-5498.452622989538
685,-5498.450690647107
686,-5498.44876679792
687,-5498.446851431476
688,-5498.444944536992
689,-5498.443046103582
690,-5498.441156120121
691,-5498.439274575312
692,-5498.437401457638
693,-5498.435536755432
694,-5498.4336804568
695,-5498.431832549716
696,-5498.429993021927
697,-5498.4281618610175
698,-5498.426339054365
699,-5498.424524589217
700,-5498.422718452607
701,-5498.420920631389
702,-5498.4191311122795
703,-5498.417349881774
704,-5498.415576926233
705,-5498.413812231814
706,-5498.412055784542
707,-5498.410307570255
708,-5498.408567574613
709,-5498.40683578313
710,-5498.405112181158
711,-5498.4033967538835
712,-5498.401689486319
713,-5498.399990363323
714,-5498.398299369621
715,-5498.396616489737
716,-5498.394941708096
717,-5498.393275008908
718,-5498.391616376284
719,-5498.389965794155
720,-5498.388323246306
721,-5498.386688716395
722,-5498.385062187896
723,-5498.383443644171
724,-5498.381833068431
725,-5498.380230443712
726,-5498.378635752959
727,-5498.377048978949
728,-5498.37547010433
729,-5498.373899111609
730,-5498.372335983143
731,-5498.37078070119
732,-5498.369233247844
733,-5498.367693605065
734,-5498.366161754716
735,-5498.364637678509
736,-5498.363121358023
737,-5498.361612774717
738,-5498.360111909947
739,-5498.358618744904
740,-5498.357133260683
741,-5498.355655438253
742,-5498.354185258488
743,-5498.352722702085
744,-5498.35126774969
745,-5498.349820381788
746,-5498.348380578774
747,-5498.346948320925
748,-5498.345523588401
749,-5498.344106361259
750,-5498.342696619452
751,-5498.341294342802
752,-5498.339899511063
753,-5498.3385121038555
754,-5498.337132100714
755,-5498.335759481047
756,-5498.334394224214
757,-5498.333036309403
758,-5498.331685715764
759,-5498.330342422329
760,-5498.329006408026
761,-5498.32767765172
762,-5498.326356132143
763,-5498.325041827976
764,-5498.3237347177765
765,-5498.3224347800415
766,-5498.321141993163
767,-5498.319856335483
768,-5498.31857778518
769,-5498.317306320431
770,-5498.316041919312
771,-5498.314784559785
772,-5498.313534219784
773,-5498.3122908771165
774,-5498.311054509554
775,-5498.309825094774
776,-5498.308602610385
777,-5498.307387033924
778,-5498.3061783428475
779,-5498.30497651457
780,-5498.303781526414
781,-5498.3025933556255
782,-5498.301411979437
783,-5498.300237374963
784,-5498.299069519264
785,-5498.297908389379
786,-5498.296753962251
787,-5498.295606214764
788,-5498.294465123762
789,-5498.293330666036
790,-5498.292202818278
791,-5498.29108155717
792,-5498.289966859351
793,-5498.288858701413
794,-5498.287757059859
795,-5498.28666191118
796,-5498.285573231793
797,-5498.284490998072
798,-5498.283415186388
799,-5498.282345773021
800,-5498.281282734232
801,-5498.28022604623
802,-5498.279175685215
803,-5498.278131627319
804,-5498.27709384863
805,-5498.276062325243
806,-5498.275037033201
807,-5498.274017948501
808,-5498.273005047105
809,-5498.271998304976
810,-5498.27099769803
811,-5498.27000320215
812,-5498.26901479321
813,-5498.268032447041
814,-5498.267056139484
815,-5498.266085846301
816,-5498.265121543286
817,-5498.2641632061905
818,-5498.263210810762
819,-5498.2622643327
820,-5498.261323747729
821,-5498.26038903151
822,-5498.25946015975
823,-5498.258537108093
824,-5498.257619852193
825,-5498.256708367712
826,-5498.255802630265
827,-5498.254902615477
828,-5498.254008298985
829,-5498.253119656378
830,-5498.25223666329
831,-5498.251359295326
832,-5498.250487528081
833,-5498.249621337173
834,-5498.248760698203
835,-5498.247905586779
836,-5498.247055978501
837,-5498.246211849012
838,-5498.245373173903
839,-5498.244539928807
840,-5498.243712089379
841,-5498.242889631235
842,-5498.242072530022
843,-5498.24126076143
844,-5498.240454301113
845,-5498.2396531247405
846,-5498.238857208048
847,-5498.238066526725
848,-5498.2372810565
849,-5498.236500773132
850,-5498.235725652376
851,-5498.23495567
852,-5498.234190801831
853,-5498.233431023686
854,-5498.2326763114
855,-5498.231926640829
856,-5498.231181987905
857,-5498.230442328498
858,-5498.2297076385685
859,-5498.228977894078
860,-5498.228253071026
861,-5498.227533145445
862,-5498.226818093357
863,-5498.226107890866
864,-5498.225402514085
865,-5498.2247019391525
866,-5498.224006142243
867,-5498.2233150995835
868,-5498.222628787405
869,-5498.22194718199
870,-5498.221270259651
871,-5498.22059799675
872,-5498.219930369682
873,-5498.21926735488
874,-5498.218608928791
875,-5498.217955067957
876,-5498.217305748903
877,-5498.216660948232
878,-5498.216020642606
879,-5498.215384808659
880,-5498.214753423141
881,-5498.214126462826
882,-5498.213503904506
883,-5498.212885725064
884,-5498.212271901387
885,-5498.211662410453
886,-5498.211057229242
887,-5498.210456334817
888,-5498.209859704296
889,-5498.209267314798
890,-5498.20867914357
891,-5498.208095167838
892,-5498.207515364915
893,-5498.2069397121695
894,-5498.206368187021
895,-5498.205800766928
896,-5498.205237429422
897,-5498.204678152086
898,-5498.204122912548
899,-5498.203571688513
900,-5498.203024457714
901,-5498.20248119798
902,-5498.201941887156
903,-5498.201406503196
904,-5498.200875024057
905,-5498.200347427809
906,-5498.199823692555
907,-5498.199303796441
908,-5498.1987877176925
909,-5498.198275434642
910,-5498.197766925607
911,-5498.197262169012
912,-5498.196761143342
913,-5498.196263827142
914,-5498.195770199018
915,-5498.195280237628
916,-5498.194793921722
917,-5498.19431123011
918,-5498.193832141659
919,-5498.193356635295
920,-5498.192884690023
921,-5498.192416284941
922,-5498.191951399147
923,-5498.191490011865
924,-5498.191032102379
925,-5498.190577650025
926,-5498.190126634208
927,-5498.1896790344135
928,-5498.189234830211
929,-5498.188794001188
930,-5498.188356527075
931,-5498.187922387595
932,-5498.18749156262
933,-5498.187064032032
934,-5498.18663977582
935,-5498.186218774028
936,-5498.185801006777
937,-5498.185386454252
938,-5498.184975096736
939,-5498.184566914564
940,-5498.184161888139
941,-5498.18375999795
942,-5498.183361224552
943,-5498.18296554859
944,-5498.1825729507755
945,-5498.182183411882
946,-5498.181796912761
947,-5498.181413434342
948,-5498.181032957642
949,-5498.180655463732
950,-5498.180280933764
951,-5498.1799093489935
952,-5498.179540690697
953,-5498.1791749402655
954,-5498.178812079174
955,-5498.178452088944
956,-5498.178094951184
957,-5498.1777406475885
958,-5498.177389159901
959,-5498.177040469988
960,-5498.176694559739
961,-5498.176351411179
962,-5498.176011006347
963,-5498.175673327397
964,-5498.175338356556
965,-5498.175006076135
966,-5498.174676468495
967,-5498.174349516079
968,-5498.174025201455
969,-5498.173703507202
970,-5498.173384416006
971,-5498.17306791065
972,-5498.172753973963
973,-5498.1724425888715
974,-5498.172133738345
975,-5498.171827405488
976,-5498.171523573437
977,-5498.171222225412
978,-5498.170923344745
979,-5498.170626914794
980,-5498.17033291902
981,-5498.170041340978
982,-5498.169752164264
983,-5498.16946537259
984,-5498.169180949706
985,-5498.168898879476
986,-5498.168619145814
987,-5498.168341732733
988,-5498.16806662431
989,-5498.167793804689
990,-5498.167523258118
991,-5498.16725496891
992,-5498.166988921435
993,-5498.166725100193
994,-5498.16646348968
995,-5498.1662040745505
996,-5498.165946839489
997,-5498.165691769261
998,-5498.1654388487395
999,-5498.16518806282
