0.12604234200637282,
0.12604234200637282,
0.09934883678803309,
0.004669814671213874,
0.053930947578252904,
0.09934883678803309,
0.006359710743448362,
0.059425515334043444,
0.059425515334043444,
0.07538711860690248,
0.042510795541680364,
0.059425515334043444,
0.09934883678803309,
0.005259119316722064,
0.0010388548505794969,
0.014569535675040612,
0.0009363276209656583,
0.07538711860690248,
0.042510795541680364,
0.12604234200637282,
0.004535598790868873,
0.09934883678803309,
0.018486571754412484,
0.059425515334043444,
0.008230344826097327,
0.12604234200637282,
0.04251079554168037,
0.07538711860690248,
2.0622707007776194e-05,
0.01169499536699766,
0.0012340722715661681,
0.008861636065568735,
0.0058704277236500384,
0.12604234200637282,
0.007703152171386634,
0.042510795541680364,
0.004744859631013088,
0.12604234200637285,
0.059425515334043444,
0.00433637746396092,
0.008719557018476735,
0.006254089340080175,
0.008673734455021218,
0.09934883678803309,
0.12604234200637282,
0.006489765975314592,
0.12604234200637285,
0.00827605990962917,
0.09934883678803309,
0.09934883678803309,
0.053930947578252904,
0.053930947578252904,
0.07538711860690249,
0.006833254719328758,
0.006359710743448362,
0.12604234200637282,
0.004233431872886497,
0.008067112920618803,
0.01367074106539533,
0.09934883678803309,
0.005753443461546348,
0.09934883678803309,
0.12604234200637285,
0.09934883678803309,
0.12604234200637285,
0.004623441801161425,
0.12604234200637285,
0.053930947578252904,
0.042510795541680364,
0.00037753259570018853,
0.09934883678803309,
0.12604234200637285,
0.042510795541680364,
0.12604234200637285,
0.0044581304274911695,
0.07538711860690248,
0.059425515334043444,
0.12604234200637282,
0.09934883678803309,
0.011064402271240845,
0.0003339432119766133,
0.005863635098183851,
0.0036832770990549066,
0.004303431258214246,
0.07538711860690248,
0.09934883678803309,
0.004103318333050281,
0.12604234200637282,
0.09934883678803309,
0.008719557018476735,
0.0075668340621978065,
0.008067112920618803,
0.09934883678803309,
0.12604234200637282,
0.01367074106539533,
0.008230344826097327,
0.12604234200637282,
0.12604234200637282,
0.014569535675040612,
0.0015586192483304018,
