0,-28060.871661536225
1,-28060.871661536225
2,-28060.871661536225
3,-28060.871661536225
4,-28060.871661536225
5,-28060.871661536225
6,-28060.871661536225
7,-28060.871661536225
8,-28060.871661536225
9,-28060.871661536225
10,-28060.871661536225
11,-28060.871661536225
12,-28060.871661536225
13,-28060.871661536225
14,-28060.871661536225
15,-28060.871661536225
16,-28060.871661536225
17,-28060.871661536225
18,-28060.871661536225
19,-28060.871661536225
20,-28060.871661536225
21,-28060.871661536225
22,-28060.871661536225
23,-28060.871661536225
24,-28060.871661536225
25,-28060.871661536225
26,-28060.871661536225
27,-28060.871661536225
28,-28060.871661536225
29,-28060.871661536225
30,-28060.871661536225
31,-28060.871661536225
32,-28060.871661536225
33,-28060.871661536225
34,-28060.871661536225
35,-28060.871661536225
36,-28060.871661536225
37,-28060.871661536225
38,-28060.871661536225
39,-28060.871661536225
40,-28060.871661536225
41,-28060.871661536225
42,-28060.871661536225
43,-28060.871661536225
44,-28060.871661536225
45,-28060.871661536225
46,-28060.871661536225
47,-28060.871661536225
48,-28060.871661536225
49,-28060.871661536225
50,-28060.871661536225
51,-28060.871661536225
52,-28060.871661536225
53,-28060.871661536225
54,-28060.871661536225
55,-28060.871661536225
56,-28060.871661536225
57,-28060.871661536225
58,-28060.871661536225
59,-28060.871661536225
60,-28060.871661536225
61,-28060.871661536225
62,-28060.871661536225
63,-28060.871661536225
64,-28060.871661536225
65,-28060.871661536225
66,-28060.871661536225
67,-28060.871661536225
68,-28060.871661536225
69,-28060.871661536225
70,-28060.871661536225
71,-28060.871661536225
72,-28060.871661536225
73,-28060.871661536225
74,-28060.871661536225
75,-28060.871661536225
76,-28060.871661536225
77,-28060.871661536225
78,-28060.871661536225
79,-28060.871661536225
80,-28060.871661536225
81,-28060.871661536225
82,-28060.871661536225
83,-28060.871661536225
84,-28060.871661536225
85,-28060.871661536225
86,-28060.871661536225
87,-28060.871661536225
88,-28060.871661536225
89,-28060.871661536225
90,-28060.871661536225
91,-28060.871661536225
92,-28060.871661536225
93,-28060.871661536225
94,-28060.871661536225
95,-28060.871661536225
96,-28060.871661536225
97,-28060.871661536225
98,-28060.871661536225
99,-28060.871661536225
