0,-16674.253330681655
1,-16478.62007259923
2,-16652.8932285064
3,-17027.483319853527
4,-16200.991695886976
5,-15369.155937652991
6,-15719.893115700175
7,-15753.34752857802
8,-15710.178305969142
9,-14660.109603113262
10,-15625.345839943146
11,-15567.566178232291
12,-14549.561461568966
13,-14560.48283199219
14,-15144.575581489049
15,-14456.11884515083
16,-14081.245646207524
17,-14218.88376845414
18,-13398.212733733808
19,-13707.293445852392
20,-13875.623886189482
21,-13649.475206740997
22,-13303.478055508103
23,-13064.053720720189
24,-13695.87027241062
25,-12948.736270408346
26,-12768.598434589763
27,-13029.30362343333
28,-12623.137295280989
29,-12573.565930796507
30,-13063.44123549737
31,-12696.413094629173
32,-12592.759507938043
33,-13214.564422145482
34,-12426.6701948877
35,-12740.528694299173
36,-12285.889557457758
37,-12412.775461960906
38,-11937.54884120868
39,-12316.030757870822
40,-12343.453387622858
41,-11861.41604025945
42,-11952.097435208061
43,-12430.13634137865
44,-11404.029036705027
45,-11562.165842424145
46,-11494.261069306493
47,-11758.602270648546
48,-11988.958669241301
49,-11532.599518995221
50,-11461.851681782251
51,-11380.53189048838
52,-11379.941407415485
53,-11161.112199125026
54,-10862.831777705054
55,-11128.146447980705
56,-10747.700526044831
57,-11167.412720692413
58,-10741.87050842116
59,-10929.664374975608
60,-10917.119998078906
61,-11099.163744525846
62,-10819.524988564192
63,-10871.471301238875
64,-11052.968855584342
65,-11309.748860420743
66,-10375.877980391686
67,-11242.222746860705
68,-10434.250057528563
69,-11040.507883101483
70,-10642.725578124262
71,-11009.797804579694
72,-10431.055189323231
73,-10392.159312816515
74,-10644.199816474476
75,-10550.095968880223
76,-10463.078298328119
77,-10481.58136019003
78,-10993.25707680426
79,-10711.704418635596
80,-10357.797197607857
81,-10333.436020537953
82,-10110.370870525494
83,-10561.68859814944
84,-10605.115544161792
85,-10050.121398450796
86,-9987.472451686881
87,-10628.684686090111
88,-10519.27277925926
89,-10161.415350725469
90,-10993.013501741465
91,-9965.492345593368
92,-9926.685174438826
93,-10103.287525300835
94,-10054.472842548852
95,-10459.241967837484
96,-10129.085271046906
97,-10249.832023056157
98,-10134.955511943434
99,-10267.816900374357
100,-9744.753120906904
101,-10366.641168951166
102,-10239.373466591835
103,-10573.193540135744
104,-9922.816040417843
105,-9977.081993087308
106,-10157.683984342508
107,-9913.35342103383
108,-9858.344991326816
109,-9997.256032257099
110,-10233.987479238958
111,-9963.954373240158
112,-9861.699353517966
113,-9999.87733275086
114,-9654.077805560866
115,-9885.901948430796
116,-9923.798988910601
117,-9659.710083353115
118,-9532.687397343103
119,-9945.751068921349
120,-9705.837295086134
121,-10512.90542142884
122,-9737.730815916391
123,-9689.634245716417
124,-9405.467511929219
125,-9872.296087928136
126,-9866.639352144395
127,-9829.133107053309
128,-9376.671673010573
129,-9665.05487453713
130,-9991.290182233086
131,-9307.759494732876
132,-9067.90920143537
133,-10347.201540650512
134,-9278.521895183232
135,-9779.03858864745
136,-9587.427690239661
137,-10023.723721052467
138,-10010.961215176172
139,-9848.871611870709
140,-9475.474200272381
141,-9513.766181084353
142,-9773.601516545024
143,-9776.962266029255
144,-9523.068336739905
145,-9476.58683631365
146,-9680.456216072158
147,-9892.843928130398
148,-9198.252797440902
149,-9410.143180913332
150,-9951.63840890291
151,-9200.57992677208
152,-9409.948779742883
153,-9908.622591999745
154,-9837.683393556628
155,-9211.60205117176
156,-9674.906814867758
157,-8963.24562480453
158,-9394.604630272905
159,-9415.037776238534
160,-9103.856979944536
161,-9139.329619821558
162,-9874.949356894618
163,-9597.965864415983
164,-9858.860800185239
165,-9798.610962735294
166,-8939.237976840297
167,-9623.236188986284
168,-9629.043703242543
169,-10053.925026700546
170,-9530.175814536615
171,-10006.312605788746
172,-9305.558927848284
173,-9497.295306504458
174,-9072.548889152746
175,-9333.97938378451
176,-9514.54288300743
177,-9241.835573057273
178,-9510.750802833938
179,-9876.477404646697
180,-8977.88807960303
181,-9034.052116802937
182,-9319.939053792785
183,-9206.106899852652
184,-8976.433678949958
185,-9681.317822156398
186,-9154.91106215418
187,-9428.81610351474
188,-9286.936480130315
189,-9685.062059668646
190,-9710.489849105383
191,-9752.849205487282
192,-9890.58077725437
193,-9669.842354227561
194,-9209.75386934657
195,-9385.830264878088
196,-8756.289086844943
197,-9392.528402130762
198,-9375.626388467737
199,-9668.846488671079
200,-9915.285637639816
201,-9024.955106457497
202,-9171.981521863458
203,-9612.268005509168
204,-9154.176840222839
205,-8881.36404576959
206,-9378.701891904591
207,-9175.75874778147
208,-8927.069449202387
209,-9435.297898610395
210,-9620.809638662024
211,-9147.99853044845
212,-8744.843227453037
213,-9584.45171801451
214,-9116.040258505807
215,-9843.471431482954
216,-8675.298142068066
217,-9123.486508586899
218,-9073.939228900974
219,-8712.748539853588
220,-9605.207565120985
221,-8910.977178663945
222,-9577.149576560842
223,-9386.771204109422
224,-9101.38622683768
225,-9195.274433747403
226,-9028.264887892397
227,-9816.038162684488
228,-9551.60841169584
229,-9094.54571440105
230,-9414.16399151125
231,-8856.384110612056
232,-9064.178953841576
233,-8913.854723635042
234,-9064.86485351996
235,-9583.144480910456
236,-9083.091478980468
237,-9123.018931400915
238,-10036.83435474816
239,-9047.601851279034
240,-9352.431691577589
241,-9082.232547951393
242,-8840.39801276059
243,-9770.472833261287
244,-8629.6343879801
245,-9560.627353764594
246,-9027.375403909466
247,-8773.549348532228
248,-9050.716051641997
249,-9123.944371398955
250,-9048.220793566205
251,-9035.025076466089
252,-9099.863132458167
253,-8688.909169718845
254,-8544.349893829889
255,-9246.070529946386
256,-9048.510849714552
257,-9088.701794461054
