0.15260944597126197,
0.15260944597126197,
0.11624122317013562,
0.006242893770143637,
0.04783233600339749,
0.11624122317013562,
0.008768916506872814,
0.05454952197810282,
0.05454952197810282,
0.06683121115402606,
0.03880258459294832,
0.05454952197810282,
0.11624122317013562,
0.005387503339443366,
0.0013695341392111452,
0.012709297832517782,
0.0012516057023077907,
0.06683121115402606,
0.03880258459294832,
0.15260944597126197,
0.00604492765228223,
0.11624122317013562,
0.01565364938145007,
0.05454952197810282,
0.011208033517732575,
0.15260944597126197,
0.03880258459294832,
0.06683121115402606,
1.4325098128557467e-05,
0.01033937880769736,
0.001823870018701875,
0.008639265691543488,
0.006586018193866314,
0.15260944597126197,
0.004534510191841403,
0.03880258459294832,
0.004712969062385471,
0.15260944597126197,
0.05454952197810282,
0.0062043217024946445,
0.009871275519425205,
0.009379956526358299,
0.009649648312860176,
0.11624122317013562,
0.15260944597126197,
0.008706195123593932,
0.15260944597126197,
0.00719710441692924,
0.11624122317013562,
0.11624122317013562,
0.04783233600339749,
0.04783233600339749,
0.06683121115402606,
0.007262510260598565,
0.008768916506872814,
0.15260944597126197,
0.002825503135322038,
0.01125264831454788,
0.011478379346203467,
0.11624122317013562,
0.00776937420576925,
0.11624122317013562,
0.15260944597126197,
0.11624122317013562,
0.15260944597126197,
0.0061352599468556404,
0.15260944597126197,
0.04783233600339749,
0.03880258459294832,
0.0003053733412112829,
0.11624122317013562,
0.15260944597126197,
0.03880258459294832,
0.15260944597126197,
0.006262991412836821,
0.06683121115402606,
0.05454952197810282,
0.15260944597126197,
0.11624122317013562,
0.013060780014248312,
0.00039255863281546023,
0.007915924102315003,
0.004960585062120192,
0.005862764127052029,
0.06683121115402606,
0.11624122317013562,
0.007754239971699907,
0.15260944597126197,
0.11624122317013562,
0.009871275519425205,
0.0066836374070485555,
0.01125264831454788,
0.11624122317013562,
0.15260944597126197,
0.011478379346203467,
0.011208033517732575,
0.15260944597126197,
0.15260944597126197,
0.012709297832517782,
0.002238718144249059
